Order ID,Product ID,Customer ID,TerritoryID,Sales,Quantity,Discount,Profit,Status,Order Date,Ship Date,Returned
CA-2018-128867,OFF-BI-10003981,CL-12565,6,27.24,6,0,13.35,In process,03-11-18,10-11-18,no
CA-2016-148586,FUR-CH-10002439,AZ-10750,6,366.79,7,0.1,65.21,Shipped,25-03-16,01-04-16,no
CA-2016-115259,OFF-FA-10000621,RC-19960,1,40.1,14,0.2,14.53,In process,25-08-16,27-08-16,no
CA-2016-115259,OFF-EN-10002600,RC-19960,1,4.72,2,0.2,1.65,In process,25-08-16,27-08-16,no
CA-2016-115259,OFF-PA-10004965,RC-19960,1,23.98,3,0.2,7.49,In process,25-08-16,27-08-16,no
CA-2016-115259,OFF-EN-10002504,RC-19960,1,130.46,6,0.2,44.03,In process,25-08-16,27-08-16,no
CA-2016-138436,TEC-AC-10002323,JD-15895,6,66.3,3,0,8.62,In process,26-03-16,30-03-16,no
CA-2017-110457,FUR-TA-10001768,DK-13090,6,787.53,3,0,165.38,In process,02-03-17,06-03-17,no
US-2017-136476,OFF-BI-10003650,GG-14650,6,157.79,1,0.7,-115.72,In process,05-04-17,10-04-17,no
CA-2018-103730,FUR-FU-10002157,SC-20725,6,47.04,3,0,18.35,In process,12-06-18,15-06-18,no
CA-2018-103730,OFF-BI-10003910,SC-20725,6,30.84,4,0,13.88,In process,12-06-18,15-06-18,no
CA-2018-103730,OFF-ST-10000777,SC-20725,6,226.56,6,0,63.44,In process,12-06-18,15-06-18,no
CA-2018-103730,OFF-EN-10002500,SC-20725,6,115.02,9,0,51.76,In process,12-06-18,15-06-18,no
CA-2018-103730,TEC-PH-10003875,SC-20725,6,68.04,7,0,19.73,In process,12-06-18,15-06-18,no
CA-2016-169033,OFF-AR-10001915,KM-16720,10,49.65,5,0,20.85,Approved,30-03-16,03-04-16,no
US-2016-152030,FUR-CH-10004063,AD-10180,6,600.56,3,0.3,-8.58,In process,26-12-16,28-12-16,no
US-2016-134614,FUR-TA-10004534,PF-19165,6,617.7,6,0.5,-407.68,In process,20-09-16,25-09-16,no
US-2019-107272,OFF-BI-10003274,TS-21610,6,2.39,2,0.7,-1.83,In process,05-11-19,12-11-19,no
US-2019-107272,OFF-ST-10002974,TS-21610,6,243.99,7,0.2,30.5,In process,05-11-19,12-11-19,no
CA-2016-112403,OFF-BI-10003529,JO-15280,10,0.85,1,0.7,-0.6,Backordered,31-03-16,31-03-16,no
US-2018-125969,FUR-CH-100011461,LS-16975,6,81.42,2,0.2,-9.16,Approved,06-11-18,10-11-18,no
US-2018-125969,FUR-FU-10003773,LS-16975,6,238.56,3,0,26.24,Backordered,06-11-18,10-11-18,no
CA-2016-128055,OFF-BI-10004390,AA-10315,6,673.57,2,0.2,252.59,Approved,31-03-16,05-04-16,no
CA-2016-128055,OFF-AP-10002765,AA-10315,6,52.98,2,0,14.83,Approved,31-03-16,05-04-16,no
US-2019-164147,TEC-PH-10002293,DW-13585,6,59.97,5,0.4,-11.99,Backordered,02-02-19,05-02-19,no
US-2019-164147,OFF-PA-100023771,DW-13585,6,78.3,2,0.2,29.36,Backordered,02-02-19,05-02-19,no
US-2019-164147,OFF-FA-10002780,DW-13585,6,21.46,9,0.2,6.97,Backordered,02-02-19,05-02-19,no
US-2016-157021,OFF-LA-10002312,KM-16720,6,29.6,2,0,14.8,Approved,01-04-16,06-04-16,no
US-2016-157021,OFF-BI-10000042,KM-16720,6,17.09,4,0.2,5.55,Approved,01-04-16,06-04-16,no
CA-2016-105172,OFF-LA-10001641,PK-18910,6,18.9,6,0,9.07,Approved,04-04-16,09-04-16,no
CA-2016-133228,FUR-FU-10004020,MS-17710,6,5.47,1,0,2.35,In process,04-04-16,09-04-16,no
CA-2016-133228,OFF-AR-10001955,MS-17710,6,79.36,4,0,23.81,In process,04-04-16,09-04-16,no
CA-2018-110366,FUR-FU-10004848,JD-15895,6,82.8,2,0.2,10.35,Approved,05-09-18,07-09-18,no
US-2016-128685,OFF-BI-10004140,MZ-17515,6,7.18,2,0.2,2.24,In process,04-04-16,05-04-16,no
CA-2019-106180,OFF-AR-10000940,SH-19975,6,8.82,3,0,2.38,Approved,18-09-19,23-09-19,no
CA-2019-106180,OFF-EN-10004030,SH-19975,6,10.86,3,0,5.1,Approved,18-09-19,23-09-19,no
CA-2019-106180,OFF-PA-10004327,SH-19975,6,143.7,3,0,68.98,Approved,18-09-19,23-09-19,no
CA-2016-151001,OFF-ST-10003455,JG-15805,6,49.63,4,0.2,3.72,Shipped,05-04-16,07-04-16,no
CA-2016-151001,OFF-ST-10001031,JG-15805,6,52.1,4,0.2,3.91,Shipped,05-04-16,07-04-16,no
CA-2016-102988,OFF-AR-10004757,GM-14695,6,22.96,7,0,7.58,Shipped,05-04-16,09-04-16,no
CA-2016-102988,TEC-PH-10001615,GM-14695,6,28.99,1,0,8.41,Shipped,05-04-16,09-04-16,no
CA-2016-102988,OFF-PA-10003349,GM-14695,6,12.96,2,0,6.35,Shipped,05-04-16,09-04-16,no
CA-2016-102988,OFF-AR-10000127,GM-14695,6,22.96,7,0,6.66,Shipped,05-04-16,09-04-16,no
CA-2016-102988,OFF-SU-10002881,GM-14695,6,4164.05,5,0,83.28,Shipped,05-04-16,09-04-16,no
CA-2019-155376,OFF-AP-10001058,SG-20080,6,839.43,3,0,218.25,Approved,22-12-19,27-12-19,no
CA-2016-113887,OFF-PA-10004071,TH-21550,6,55.48,1,0,26.63,Approved,05-04-16,07-04-16,no
CA-2017-110744,OFF-ST-10003656,HA-14920,6,671.93,7,0,20.16,Approved,07-09-17,12-09-17,no
CA-2016-110072,FUR-FU-10000521,MG-17680,6,93.89,4,0.2,12.91,Approved,22-10-16,28-10-16,no
CA-2018-114489,TEC-PH-10000215,JE-16165,6,384.45,11,0,103.8,Approved,05-12-18,09-12-18,no
CA-2018-114489,TEC-PH-10001448,JE-16165,6,149.97,3,0,6,Approved,05-12-18,09-12-18,no
CA-2018-114489,FUR-CH-10000454,JE-16165,6,1951.84,8,0,585.55,Approved,05-12-18,09-12-18,no
CA-2018-114489,OFF-BI-10002735,JE-16165,6,171.55,5,0,80.63,Approved,05-12-18,09-12-18,no
CA-2016-136742,OFF-BI-10003719,GP-14740,6,44.91,6,0.7,-35.93,Cancelled,06-04-16,10-04-16,no
US-2016-118486,OFF-SU-10004498,SD-20485,6,10.3,1,0.2,-2.19,Approved,06-04-16,08-04-16,no
US-2016-118486,FUR-TA-10001039,SD-20485,6,154.76,3,0.4,-36.11,Approved,06-04-16,08-04-16,no
US-2016-118486,TEC-AC-10004659,SD-20485,6,116.78,2,0.2,21.9,Approved,06-04-16,08-04-16,no
CA-2018-158834,OFF-AP-10000326,TW-21025,6,157.92,5,0.2,17.77,Approved,13-03-18,16-03-18,no
CA-2018-158834,TEC-PH-10001254,TW-21025,6,203.18,2,0.2,15.24,Cancelled,13-03-18,16-03-18,no
CA-2016-124023,FUR-FU-10004415,PJ-19015,6,8.96,2,0,2.78,Cancelled,07-04-16,10-04-16,no
CA-2017-124919,OFF-PA-10001950,SP-20650,6,58.38,7,0,26.27,Approved,31-05-17,02-06-17,no
CA-2017-124919,OFF-PA-10002254,SP-20650,6,105.52,4,0,48.54,Approved,31-05-17,02-06-17,no
CA-2017-124919,OFF-ST-10001590,SP-20650,6,80.88,6,0,21.03,Approved,31-05-17,02-06-17,no
CA-2016-128846,TEC-PH-10003273,RS-19765,6,629.95,5,0,163.79,In process,07-04-16,12-04-16,no
CA-2016-128846,OFF-PA-10000100,RS-19765,6,122.97,3,0,60.26,In process,07-04-16,12-04-16,no
CA-2017-118948,OFF-AR-10001547,NK-18490,6,6.63,3,0,1.79,Approved,28-05-17,03-06-17,no
CA-2016-100363,OFF-FA-10000611,JM-15655,1,2.37,2,0.2,0.83,Shipped,08-04-16,15-04-16,no
CA-2016-100363,OFF-PA-10004733,JM-15655,1,19.01,3,0.2,6.89,Shipped,08-04-16,15-04-16,no
CA-2018-114104,OFF-LA-10002475,NP-18670,6,14.62,2,0,6.87,Approved,20-11-18,24-11-18,no
CA-2018-114104,TEC-PH-10004536,NP-18670,6,944.93,7,0,236.23,Approved,20-11-18,24-11-18,no
CA-2016-138940,TEC-PH-10001835,GM-14455,6,758.35,6,0.2,265.42,In process,11-04-16,16-04-16,no
CA-2018-162733,OFF-PA-10002751,TT-21070,6,5.98,1,0,2.69,Approved,11-05-18,12-05-18,no
US-2016-102715,OFF-FA-10001332,JK-15370,6,6.91,3,0.2,2.33,Shipped,11-04-16,13-04-16,no
US-2016-102715,TEC-AC-10002001,JK-15370,6,383.98,3,0.2,81.59,Shipped,11-04-16,13-04-16,no
US-2016-102715,OFF-PA-10000029,JK-15370,6,10.37,2,0.2,3.63,Shipped,11-04-16,13-04-16,no
US-2016-102715,TEC-AC-10001874,JK-15370,6,335.94,7,0.2,41.99,Shipped,11-04-16,13-04-16,no
CA-2017-119697,TEC-AC-10003657,EM-13960,6,54.38,2,0.2,1.36,Approved,28-12-17,31-12-17,no
US-2016-121734,OFF-BI-10004817,SE-20110,7,9.58,1,0.2,3.35,Cancelled,11-04-16,16-04-16,no
CA-2018-154508,OFF-EN-10001990,RD-19900,6,28.4,5,0,13.35,Approved,16-11-18,20-11-18,no
CA-2018-113817,OFF-BI-10004002,MJ-17740,6,27.68,2,0.2,9.69,Approved,07-11-18,11-11-18,no
CA-2016-139892,OFF-AR-10004441,BM-11140,6,9.94,3,0.2,2.73,Approved,08-09-16,12-09-16,no
CA-2016-139892,TEC-MA-10000822,BM-11140,6,8159.95,8,0.4,-1359.99,Approved,08-09-16,12-09-16,no
CA-2016-139892,OFF-ST-10000991,BM-11140,6,275.93,3,0.2,-58.63,Approved,08-09-16,12-09-16,no
CA-2016-139892,FUR-CH-10004287,BM-11140,6,1740.06,9,0.3,-24.86,Approved,08-09-16,12-09-16,no
CA-2016-139892,OFF-AR-10002656,BM-11140,6,32.06,6,0.2,6.81,Approved,08-09-16,12-09-16,no
CA-2016-139892,OFF-AP-10002518,BM-11140,6,177.98,5,0.8,-453.85,Approved,08-09-16,12-09-16,no
CA-2016-139892,TEC-PH-10003931,BM-11140,6,143.98,3,0.2,9,Approved,08-09-16,12-09-16,no
CA-2016-154599,TEC-PH-10001557,KN-16450,10,1075.09,14,0.2,94.07,Shipped,12-04-16,17-04-16,no
CA-2016-154599,TEC-PH-10000576,KN-16450,10,438.37,4,0.2,38.36,Shipped,12-04-16,17-04-16,no
CA-2016-154599,OFF-BI-10002764,KN-16450,10,18.09,7,0.2,6.56,Shipped,12-04-16,17-04-16,no
CA-2016-154599,FUR-BO-10001337,KN-16450,10,308.5,3,0.15,-18.15,Shipped,12-04-16,17-04-16,no
CA-2016-122336,OFF-AR-10000122,JD-15895,6,17.86,4,0.2,1.12,In process,13-04-16,17-04-16,no
CA-2016-122336,OFF-BI-10003656,JD-15895,6,509.97,10,0.7,-407.98,In process,13-04-16,17-04-16,no
CA-2016-122336,OFF-FA-10002780,JD-15895,6,30.99,13,0.2,10.07,In process,13-04-16,17-04-16,no
CA-2016-122336,TEC-PH-10000702,JD-15895,6,71.93,12,0.4,8.39,In process,13-04-16,17-04-16,no
CA-2016-155208,OFF-AR-10003478,SP-20650,1,39.07,6,0.2,9.77,Shipped,16-04-16,20-04-16,no
CA-2016-110849,TEC-MA-10002859,JL-15835,6,287.97,4,0.2,97.19,Approved,18-04-16,23-04-16,no
CA-2016-110849,OFF-AR-10002375,JL-15835,6,13.12,4,0,3.8,Approved,18-04-16,23-04-16,no
CA-2016-110849,OFF-AR-10000657,JL-15835,6,10.75,5,0,3.55,Approved,18-04-16,23-04-16,no
CA-2016-110849,OFF-FA-10000134,JL-15835,6,11.62,2,0,3.6,Approved,18-04-16,23-04-16,no
CA-2016-118962,OFF-PA-10000659,CS-12130,6,20.94,3,0,9.84,Approved,05-08-16,09-08-16,no
CA-2016-118962,OFF-PA-10001144,CS-12130,6,110.96,2,0,53.26,Approved,05-08-16,09-08-16,no
CA-2016-118962,FUR-CH-10003817,CS-12130,6,340.14,7,0.2,21.26,Approved,05-08-16,09-08-16,no
CA-2016-169460,FUR-FU-100040171,NF-18595,7,76.14,3,0,26.65,Cancelled,19-04-16,21-04-16,no
US-2016-100853,OFF-AP-10000891,JB-15400,6,52.45,2,0.8,-131.12,Approved,14-09-16,19-09-16,no
US-2016-100853,OFF-LA-10003148,JB-15400,6,20.16,4,0.2,6.55,Approved,14-09-16,19-09-16,no
US-2019-152366,OFF-AP-10002684,SJ-20500,6,97.26,4,0.8,-243.16,Approved,21-04-19,25-04-19,no
US-2017-101511,FUR-CH-10004698,JE-15745,6,396.8,7,0.3,-11.34,Approved,21-11-17,23-11-17,no
US-2017-101511,OFF-SU-10002189,JE-15745,6,15.88,5,0.2,-3.77,Approved,21-11-17,23-11-17,no
CA-2016-158064,OFF-BI-10002976,AA-10375,6,16.52,5,0.2,5.58,Approved,21-04-16,25-04-16,no
CA-2017-137225,OFF-AR-10001940,JK-15640,6,3.28,1,0,1.41,Shipped,15-12-17,19-12-17,no
US-2016-112564,OFF-BI-10004876,TS-21160,6,2.5,3,0.7,-1.75,Shipped,23-04-16,24-04-16,no
CA-2016-166191,OFF-ST-10003455,DK-13150,6,24.82,2,0.2,1.86,Cancelled,05-12-16,09-12-16,no
CA-2016-166191,TEC-AC-10004659,DK-13150,6,408.74,7,0.2,76.64,Cancelled,05-12-16,09-12-16,no
US-2016-150119,FUR-CH-10002965,LB-16795,6,281.37,2,0.3,-12.06,Cancelled,23-04-16,27-04-16,no
US-2016-150119,FUR-CH-10002965,LB-16795,6,281.37,2,0.3,-12.06,Cancelled,23-04-16,27-04-16,no
US-2016-150119,OFF-BI-10000145,LB-16795,6,7.49,8,0.7,-5.24,Cancelled,23-04-16,27-04-16,no
US-2016-150119,FUR-FU-10002191,LB-16795,6,22.34,4,0.2,7.82,Cancelled,23-04-16,27-04-16,no
CA-2016-158274,TEC-PH-10003273,RM-19675,6,503.96,4,0,131.03,Cancelled,19-11-16,24-11-16,no
CA-2016-158274,TEC-PH-10004896,RM-19675,6,149.95,5,0,41.99,Cancelled,19-11-16,24-11-16,no
CA-2016-158274,TEC-AC-10002345,RM-19675,6,29,2,0,7.25,Cancelled,19-11-16,24-11-16,no
CA-2016-110100,TEC-PH-100045311,LC-16885,7,302.38,3,0.2,37.8,Shipped,25-04-16,29-04-16,no
CA-2016-166954,FUR-FU-10003708,BT-11305,1,303.25,5,0,63.68,Backordered,25-04-16,30-04-16,no
CA-2016-166954,OFF-AP-10001391,BT-11305,1,270.72,3,0,78.51,Backordered,25-04-16,30-04-16,no
CA-2016-166954,FUR-CH-10003973,BT-11305,1,1487.04,5,0.2,148.7,Backordered,25-04-16,30-04-16,no
US-2016-157406,OFF-PA-10003543,DA-13450,6,10.37,2,0.2,3.63,In process,25-04-16,29-04-16,no
US-2016-157406,OFF-AR-10002221,DA-13450,6,6.24,3,0.2,0.55,In process,25-04-16,29-04-16,no
CA-2018-105018,OFF-BI-10001890,SK-19990,6,7.16,2,0,3.44,Cancelled,28-11-18,02-12-18,no
CA-2016-123260,TEC-AC-10002323,FM-14290,6,176.8,8,0,22.98,Cancelled,26-08-16,30-08-16,no
CA-2016-147298,FUR-CH-10004886,AG-10300,7,230.28,3,0.2,23.03,Cancelled,26-04-16,03-05-16,no
CA-2016-147298,OFF-BI-10001525,AG-10300,7,18.29,6,0.2,5.71,Cancelled,26-04-16,03-05-16,no
CA-2018-157000,OFF-ST-10001328,AM-10360,6,37.22,3,0.2,3.72,Cancelled,16-07-18,22-07-18,no
CA-2018-157000,OFF-PA-10001950,AM-10360,6,20.02,3,0.2,6.25,Cancelled,16-07-18,22-07-18,no
CA-2016-140228,OFF-LA-10001613,GB-14530,1,6.91,3,0.2,2.51,Shipped,28-04-16,03-05-16,no
CA-2016-140228,OFF-ST-10002214,GB-14530,1,27.1,3,0.2,2.03,Shipped,28-04-16,03-05-16,no
CA-2016-140228,OFF-ST-10001128,GB-14530,1,177.57,2,0.2,-37.73,Shipped,28-04-16,03-05-16,no
CA-2017-102281,FUR-BO-10002613,MP-17470,6,899.14,4,0.2,112.39,Cancelled,12-10-17,14-10-17,no
CA-2017-102281,TEC-PH-10001552,MP-17470,6,71.76,6,0,20.09,Cancelled,12-10-17,14-10-17,no
CA-2017-102281,OFF-PA-10000061,MP-17470,6,51.84,8,0,24.88,Cancelled,12-10-17,14-10-17,no
CA-2017-102281,FUR-BO-10002545,MP-17470,6,626.35,3,0.2,46.98,Cancelled,12-10-17,14-10-17,no
CA-2017-102281,OFF-AR-10003514,MP-17470,6,19.9,5,0,6.57,Cancelled,12-10-17,14-10-17,no
CA-2016-118976,OFF-BI-10001628,MY-18295,1,20.86,2,0,9.39,Backordered,28-04-16,03-05-16,no
CA-2016-118976,OFF-ST-10000877,MY-18295,1,497.61,9,0,129.38,Backordered,28-04-16,03-05-16,no
CA-2016-118976,OFF-AR-10004752,MY-18295,1,5.34,2,0,1.5,Backordered,28-04-16,03-05-16,no
CA-2016-118976,OFF-LA-10000452,MY-18295,1,3.15,1,0,1.51,Backordered,28-04-16,03-05-16,no
CA-2016-134061,FUR-FU-10001424,LL-16840,6,17.46,2,0,5.94,Cancelled,29-04-16,04-05-16,no
CA-2017-131457,OFF-EN-10001509,MZ-17515,6,14.28,7,0,6.71,Cancelled,31-10-17,06-11-17,no
CA-2016-142727,FUR-CH-10002304,HG-14845,10,51.96,2,0,12.99,Approved,29-04-16,01-05-16,no
CA-2016-142727,OFF-BI-10000136,HG-14845,10,17.94,3,0,8.61,Approved,29-04-16,01-05-16,no
CA-2016-156006,TEC-AC-100025501,TM-21010,1,47.79,3,0,16.25,Approved,30-04-16,02-05-16,no
CA-2019-107720,OFF-ST-10001414,VM-21685,6,46.26,3,0,12.03,Cancelled,06-11-19,13-11-19,no
US-2019-124303,OFF-BI-10000343,FH-14365,6,2.95,2,0.7,-2.26,Cancelled,06-07-19,13-07-19,no
US-2019-124303,OFF-PA-10002749,FH-14365,6,16.06,3,0.2,5.82,Cancelled,06-07-19,13-07-19,no
CA-2016-130274,OFF-LA-10002195,JS-15940,6,21.56,7,0,10.35,Approved,03-05-16,05-05-16,no
CA-2019-105074,OFF-PA-10002666,MB-17305,6,21.74,3,0.2,6.79,Cancelled,24-06-19,29-06-19,no
CA-2016-135755,OFF-BI-10004828,NC-18415,6,40.18,3,0.2,14.56,Shipped,03-05-16,10-05-16,no
CA-2016-135755,OFF-BI-10003981,NC-18415,6,10.9,3,0.2,3.95,Shipped,03-05-16,10-05-16,no
CA-2016-133690,FUR-TA-10004289,BS-11755,6,218.75,2,0.5,-161.88,In process,03-08-16,05-08-16,yes
CA-2016-133690,OFF-AP-10003622,BS-11755,6,2.6,1,0.2,0.29,In process,03-08-16,05-08-16,yes
CA-2016-155271,FUR-FU-100014731,AA-10480,6,27.46,2,0,9.89,Shipped,04-05-16,04-05-16,no
US-2019-116701,OFF-AP-10003217,LC-17140,6,66.28,2,0.8,-178.97,In process,17-12-19,21-12-19,no
CA-2019-126382,FUR-FU-10002960,HK-14890,6,35.17,7,0.2,9.67,In process,03-06-19,07-06-19,no
CA-2016-117709,OFF-BI-10001294,PM-18940,6,46.8,4,0,21.06,Approved,04-05-16,08-05-16,no
CA-2019-108329,TEC-PH-10001918,LE-16810,6,444.77,4,0.2,44.48,In process,09-12-19,14-12-19,no
CA-2016-166457,OFF-PA-10003016,PF-19120,10,9.42,3,0,4.24,Approved,05-05-16,09-05-16,no
CA-2016-166457,OFF-AR-10003651,PF-19120,10,6.56,2,0,1.9,Approved,05-05-16,09-05-16,no
CA-2016-166457,OFF-PA-10001363,PF-19120,10,24.56,2,0,11.54,Approved,05-05-16,09-05-16,no
CA-2019-135860,OFF-ST-10000642,JH-15985,6,83.92,4,0,5.87,In process,01-12-19,07-12-19,no
CA-2019-135860,TEC-PH-10001700,JH-15985,6,131.98,2,0,35.63,In process,01-12-19,07-12-19,no
CA-2019-135860,OFF-BI-10003274,JH-15985,6,15.92,4,0,7.48,In process,01-12-19,07-12-19,no
CA-2019-135860,OFF-FA-10000134,JH-15985,6,52.29,9,0,16.21,In process,01-12-19,07-12-19,no
CA-2019-135860,OFF-ST-10001522,JH-15985,6,91.99,1,0,3.68,In process,01-12-19,07-12-19,no
CA-2016-110219,FUR-CH-10001146,EB-13870,7,127.87,3,0.3,-9.13,Cancelled,05-05-16,08-05-16,no
CA-2016-160738,OFF-ST-10003442,KH-16330,7,45.25,2,0.2,3.96,In process,05-05-16,10-05-16,no
CA-2016-121664,OFF-BI-10003684,HP-14815,6,140.74,8,0.2,52.78,In process,06-05-16,10-05-16,no
US-2016-154879,OFF-LA-10004425,SN-20710,6,5.78,2,0,2.72,In process,06-05-16,11-05-16,no
US-2016-154879,OFF-AR-10001897,SN-20710,6,107.94,6,0,30.22,In process,06-05-16,11-05-16,no
CA-2017-101007,TEC-AC-10001266,MS-17980,6,20.8,2,0.2,6.5,In process,09-02-17,13-02-17,no
CA-2017-146262,OFF-LA-10004544,VW-21775,6,23.68,2,0.2,8.88,In process,02-01-17,09-01-17,yes
CA-2017-146262,FUR-BO-10004695,VW-21775,6,452.45,5,0.5,-244.32,In process,02-01-17,09-01-17,yes
CA-2017-146262,TEC-PH-10002844,VW-21775,6,62.98,3,0.4,-14.7,In process,02-01-17,09-01-17,yes
CA-2017-146262,TEC-MA-10000864,VW-21775,6,1188,9,0.7,-950.4,Shipped,02-01-17,09-01-17,yes
CA-2017-146262,TEC-AC-10000109,VW-21775,6,89.58,2,0.2,4.48,Shipped,02-01-17,09-01-17,yes
CA-2016-158771,OFF-ST-10000107,SB-20290,10,83.25,3,0,14.98,In process,09-05-16,09-05-16,no
CA-2016-158771,OFF-LA-10001641,SB-20290,10,9.45,3,0,4.54,In process,09-05-16,09-05-16,no
CA-2016-158771,OFF-LA-10003121,SB-20290,10,20.65,5,0,9.5,In process,09-05-16,09-05-16,no
CA-2016-158771,OFF-PA-10002689,SB-20290,10,45.36,7,0,21.77,In process,09-05-16,09-05-16,no
US-2016-102071,TEC-AC-10003441,PG-18820,6,67.8,4,0,4.07,Rejected,09-05-16,15-05-16,no
US-2016-102071,TEC-AC-10000109,PG-18820,6,167.97,3,0,40.31,Rejected,09-05-16,15-05-16,no
CA-2018-130162,OFF-ST-10001328,JH-15910,6,93.06,6,0,26.06,Shipped,28-10-18,01-11-18,no
CA-2018-130162,TEC-PH-10002563,JH-15910,6,302.38,3,0.2,22.68,Shipped,28-10-18,01-11-18,no
CA-2016-103849,TEC-AC-10001465,PG-18895,6,58.11,2,0.2,7.26,Shipped,11-05-16,16-05-16,no
CA-2016-103849,TEC-PH-10002597,PG-18895,6,100.79,1,0.2,6.3,Shipped,11-05-16,16-05-16,no
CA-2016-103849,FUR-FU-10000723,PG-18895,6,66.11,4,0.6,-84.29,Shipped,11-05-16,16-05-16,no
CA-2017-169397,OFF-FA-10000585,JB-15925,6,5.58,2,0.2,1.81,Shipped,24-12-17,27-12-17,yes
CA-2017-169397,OFF-PA-10004000,JB-15925,6,22.7,6,0.2,8.23,Shipped,24-12-17,27-12-17,yes
CA-2017-169397,OFF-BI-10002852,JB-15925,6,19.78,4,0.7,-13.84,Shipped,24-12-17,27-12-17,yes
CA-2017-169397,FUR-FU-10000087,JB-15925,6,72.7,4,0.2,19.08,Shipped,24-12-17,27-12-17,yes
CA-2017-169397,TEC-MA-10001148,JB-15925,6,479.99,4,0.7,-383.99,Shipped,24-12-17,27-12-17,yes
CA-2017-169397,OFF-AR-10001958,JB-15925,6,27.17,2,0.2,2.72,Shipped,24-12-17,27-12-17,yes
CA-2016-139017,TEC-AC-10001013,RM-19375,6,46.86,2,0.2,7.62,In process,11-05-16,17-05-16,no
CA-2016-127523,OFF-AP-10004249,BG-11695,6,35.91,3,0,9.7,Backordered,11-05-16,18-05-16,no
CA-2016-127159,FUR-FU-10000010,HL-15040,6,34.79,7,0,10.78,Backordered,12-05-16,15-05-16,no
CA-2016-155887,FUR-TA-10002228,KT-16480,7,700.06,3,0.3,-130.01,Shipped,12-05-16,17-05-16,no
CA-2017-163055,OFF-AR-10001026,DS-13180,1,2.2,1,0,0.97,In process,09-08-17,16-08-17,no
CA-2017-163055,FUR-TA-10003748,DS-13180,1,622.45,5,0,136.94,In process,09-08-17,16-08-17,no
CA-2017-163055,OFF-ST-10002485,DS-13180,1,21.98,1,0,0.22,In process,09-08-17,16-08-17,no
CA-2016-140165,OFF-FA-10002815,EH-14005,6,7.1,2,0.2,2.4,Approved,13-05-16,15-05-16,no
CA-2016-140165,OFF-BI-10004519,EH-14005,6,398.35,8,0.7,-331.96,Approved,13-05-16,15-05-16,no
CA-2016-114433,TEC-AC-10002800,NP-18325,6,149.97,3,0,52.49,In process,13-05-16,17-05-16,no
US-2017-145436,FUR-CH-10004860,VD-21670,1,161.57,2,0.2,-28.27,In process,28-02-17,04-03-17,no
US-2017-145436,FUR-CH-10004477,VD-21670,1,389.7,8,0.2,43.84,In process,28-02-17,04-03-17,no
CA-2016-106810,FUR-FU-10004306,AJ-10795,6,310.88,2,0.2,23.32,In process,14-05-16,20-05-16,no
US-2016-156216,OFF-BI-10001679,EA-14035,1,18.65,7,0.7,-12.43,In process,13-09-16,17-09-16,no
US-2019-100930,FUR-TA-10001705,CS-12400,1,233.86,2,0.45,-102.05,In process,07-04-19,12-04-19,no
US-2019-100930,FUR-TA-10003473,CS-12400,1,620.61,3,0.45,-248.25,In process,07-04-19,12-04-19,no
US-2019-100930,OFF-BI-10001679,CS-12400,1,5.33,2,0.7,-3.55,In process,07-04-19,12-04-19,no
US-2019-100930,FUR-FU-10004017,CS-12400,1,258.07,3,0.2,0,Approved,07-04-19,12-04-19,no
US-2019-100930,TEC-AC-100038321,CS-12400,1,617.98,3,0.2,-7.72,Approved,07-04-19,12-04-19,no
CA-2016-148761,OFF-BI-10000666,PA-19060,10,91.68,3,0,45.84,Approved,17-05-16,21-05-16,no
CA-2016-103373,TEC-PH-10002885,BS-11755,6,779.8,2,0.4,-168.96,In process,18-05-16,24-05-16,yes
CA-2016-164224,FUR-FU-10000308,TT-21070,6,149.23,3,0.2,3.73,Shipped,18-05-16,20-05-16,no
CA-2016-164224,OFF-PA-10001526,TT-21070,6,15.94,4,0.2,5.78,Shipped,18-05-16,20-05-16,no
CA-2019-160514,OFF-PA-10002479,DB-13120,1,10.56,2,0,4.75,Approved,12-11-19,16-11-19,no
US-2016-107699,OFF-BI-10001249,JH-15820,6,57.42,9,0,26.41,Backordered,19-05-16,23-05-16,no
CA-2018-157749,OFF-PA-10003349,KL-16645,1,25.92,5,0.2,9.4,Approved,04-06-18,09-06-18,no
CA-2018-157749,FUR-FU-10000576,KL-16645,1,419.68,5,0.6,-356.73,Approved,04-06-18,09-06-18,no
CA-2018-157749,FUR-FU-10004351,KL-16645,1,11.69,3,0.6,-4.68,Approved,04-06-18,09-06-18,no
CA-2018-157749,TEC-PH-10000011,KL-16645,1,31.98,2,0.2,11.19,Approved,04-06-18,09-06-18,no
CA-2018-157749,FUR-TA-10002607,KL-16645,1,177.23,5,0.5,-120.51,Approved,04-06-18,09-06-18,no
CA-2018-157749,FUR-FU-10002505,KL-16645,1,4.04,3,0.6,-2.83,Approved,04-06-18,09-06-18,no
CA-2018-157749,OFF-AR-10004685,KL-16645,1,7.41,2,0.2,1.2,Approved,04-06-18,09-06-18,no
US-2016-114188,OFF-AP-10000124,RF-19345,7,33.28,4,0,9.32,Cancelled,20-05-16,22-05-16,no
US-2016-114188,OFF-AR-10004511,RF-19345,7,38.52,9,0,11.94,Cancelled,20-05-16,22-05-16,no
US-2016-114188,FUR-FU-10000076,RF-19345,7,139.86,7,0,60.14,Cancelled,20-05-16,22-05-16,no
