Order ID,Product ID,StatusID,Sales,Quantity,Discount,Profit
CA-2019-165603,OFF-PA-10002552,2,12.96,2,0,6.22
CA-2017-122259,OFF-SU-10002573,2,70.12,4,0,21.04
CA-2018-108987,OFF-ST-10001580,2,35.95,3,0.2,3.6
CA-2018-108987,FUR-BO-10004834,2,2396.27,4,0.32,-317.15
CA-2018-108987,OFF-ST-10000934,2,131.14,4,0.2,-32.78
CA-2018-108987,TEC-AC-10000158,2,57.58,2,0.2,0.72
CA-2016-113166,OFF-PA-10001947,5,9.57,2,0.2,3.47
CA-2016-155208,OFF-AR-10003478,5,39.07,6,0.2,9.77
CA-2019-117933,OFF-AP-10004249,5,35.91,3,0,9.7
CA-2019-117457,TEC-AC-10000158,5,179.95,5,0,37.79
CA-2019-117457,TEC-CO-10004115,5,1199.98,3,0.2,434.99
CA-2019-117457,OFF-PA-10003724,5,27.15,5,0,13.3
CA-2019-117457,FUR-TA-10002041,5,1004.02,7,0.2,-112.95
CA-2019-117457,OFF-PA-10002893,5,9.68,1,0,4.65
CA-2019-117457,OFF-LA-10003766,5,28.35,9,0,13.61
CA-2019-117457,OFF-PA-100019701,5,55.98,1,0,27.43
CA-2019-117457,FUR-BO-10001972,5,1336.83,13,0.15,31.45
CA-2019-117457,FUR-CH-10003956,5,113.57,2,0.2,-18.45
CA-2019-142636,OFF-PA-10000157,5,139.86,7,0,65.73
CA-2019-142636,FUR-CH-10001891,5,307.14,4,0.2,26.87
CA-2019-122105,OFF-AR-10004344,5,95.92,8,0,25.9
CA-2018-148796,FUR-CH-10004886,5,383.8,5,0.2,38.38
CA-2019-154816,OFF-PA-10003845,5,5.78,1,0,2.83
CA-2019-110478,OFF-AR-10001573,5,9.32,4,0,2.7
CA-2019-110478,OFF-EN-10000483,5,15.25,1,0,7.01
CA-2016-142048,TEC-AC-10004114,5,196.75,6,0.2,56.57
CA-2019-125388,FUR-FU-10004712,5,56.56,4,0,14.71
CA-2019-125388,OFF-ST-10000918,5,32.7,3,0,8.5
CA-2019-155705,FUR-CH-10000015,5,866.4,4,0,225.26
CA-2019-149160,FUR-FU-10003347,5,28.4,2,0,11.08
CA-2019-149160,OFF-BI-10001543,5,287.92,8,0,138.2
CA-2016-101476,TEC-MA-10000029,5,69.99,1,0,30.1
CA-2019-152275,OFF-AR-10000369,5,6.67,6,0.2,0.5
US-2018-123750,OFF-BI-10004584,5,189.59,2,0.7,-145.35
US-2018-123750,TEC-AC-10004659,5,408.74,7,0.2,76.64
US-2018-123750,TEC-AC-10004659,5,291.96,5,0.2,54.74
US-2018-123750,OFF-ST-10000617,5,4.77,2,0.2,-0.77
CA-2018-127369,OFF-ST-10003306,5,714.3,5,0,207.15
US-2016-150574,OFF-BI-10000773,5,4.81,2,0.7,-3.69
US-2016-150574,TEC-AC-10002600,5,247.8,5,0.2,-18.58
CA-2018-147375,TEC-MA-10002937,5,1007.98,3,0.3,43.2
CA-2018-147375,OFF-PA-100019701,5,313.49,7,0.2,113.64
CA-2019-130043,OFF-PA-10002230,5,31.87,8,0.2,11.55
CA-2019-157252,FUR-CH-10003396,5,207.85,3,0.1,2.31
CA-2018-115756,FUR-FU-10000246,5,12.22,1,0,3.67
CA-2018-115756,OFF-ST-10000060,5,194.94,3,0,23.39
CA-2018-115756,OFF-ST-10003058,5,70.95,3,0,20.58
CA-2018-115756,OFF-PA-10002222,5,91.36,4,0,42.03
CA-2018-115756,FUR-CH-10002372,5,242.94,3,0,29.15
CA-2018-115756,OFF-LA-10001317,5,22.05,7,0,10.58
CA-2019-154214,FUR-FU-10000206,5,2.91,1,0,1.37
CA-2018-166674,OFF-AR-10000588,5,59.52,3,0,15.48
CA-2018-166674,OFF-ST-10001469,5,161.94,3,0,9.72
CA-2018-166674,OFF-AR-10001953,5,263.88,6,0,71.25
CA-2018-166674,OFF-AR-10003156,5,30.48,3,0,7.92
CA-2018-166674,OFF-AR-10004974,5,9.84,3,0,2.85
CA-2018-166674,TEC-PH-10002365,2,35.12,4,0,9.13
CA-2019-147277,FUR-TA-10001539,2,284.36,2,0.4,-75.83
CA-2019-147277,OFF-ST-10000142,6,665.41,2,0.2,66.54
CA-2018-100153,TEC-AC-10001772,6,63.88,4,0,24.91
US-2016-110674,FUR-CH-10000225,6,129.57,2,0.2,-24.29
US-2018-157945,FUR-CH-10002331,6,747.56,3,0.3,-96.11
US-2018-157945,OFF-EN-10001415,6,8.93,2,0.2,3.35
CA-2017-109638,OFF-AP-10002472,6,103.92,4,0,36.37
CA-2017-109638,TEC-AC-10004571,6,899.91,9,0,377.96
CA-2017-109638,OFF-BI-10001098,6,51.31,3,0.2,18.6
CA-2018-109869,FUR-FU-10000023,6,23.56,5,0.2,7.07
CA-2018-109869,FUR-TA-10001889,6,1272.63,6,0.5,-814.48
CA-2018-109869,OFF-BI-10000315,6,28.49,5,0.7,-20.89
CA-2018-109869,OFF-SU-10003505,4,185.38,2,0.2,-34.76
CA-2018-109869,OFF-AP-10002578,4,78.27,2,0.2,5.87
US-2017-101399,FUR-FU-10002918,4,254.74,7,0.6,-312.06
CA-2019-154907,FUR-BO-10002824,4,205.33,2,0.32,-36.24
US-2018-100419,OFF-BI-10002194,4,4.79,3,0.8,-7.9
CA-2017-154144,OFF-PA-10004071,4,55.48,1,0,26.63
CA-2016-144666,OFF-ST-10002743,4,340.92,3,0,3.41
CA-2016-144666,FUR-BO-10001601,4,222.67,2,0.15,10.48
CA-2016-144666,TEC-PH-10002680,4,703.97,4,0.2,88
CA-2016-144666,OFF-ST-10001321,4,92.52,6,0,24.98
CA-2016-144666,OFF-PA-10001509,4,62.65,7,0,28.82
CA-2016-144666,OFF-PA-10003465,4,94.85,5,0,45.53
CA-2018-103891,TEC-PH-10000149,4,95.76,6,0.2,7.18
CA-2018-152632,FUR-FU-10002671,4,40.2,3,0,19.3
CA-2018-100790,OFF-AR-10003045,4,14.7,5,0,6.62
CA-2018-100790,OFF-ST-10000689,4,704.25,5,0,84.51
CA-2016-134677,TEC-AC-10001445,4,9.09,3,0,1.91
CA-2016-127691,OFF-AR-10002053,4,5.96,2,0,1.67
CA-2016-127691,TEC-AC-10002567,2,159.98,2,0,57.59
CA-2019-140963,OFF-LA-10003923,2,29.6,2,0,14.8
CA-2019-140963,FUR-BO-10001337,2,514.17,5,0.15,-30.24
CA-2019-140963,TEC-PH-10001924,2,279.96,5,0.2,17.5
CA-2016-154627,TEC-PH-10001363,1,2735.95,6,0.2,341.99
CA-2016-133753,TEC-PH-10000376,1,7.99,1,0.2,0.6
CA-2016-133753,TEC-AC-10000303,1,63.98,2,0.2,10.4
CA-2016-133753,OFF-AR-10001953,1,70.37,2,0.2,6.16
CA-2016-113362,OFF-ST-10001809,1,449.15,5,0,8.98
CA-2016-113362,OFF-EN-10003845,6,11.07,3,0,5.09
CA-2018-169166,TEC-AC-10000991,6,93.98,2,0,13.16
US-2018-120929,FUR-TA-10001857,6,189.88,3,0.4,-94.94
CA-2017-134782,OFF-EN-10001434,6,105.42,2,0,51.66
CA-2018-126158,OFF-BI-10002498,6,119.62,8,0.2,40.37
CA-2018-126158,FUR-FU-10004864,1,255.76,4,0,81.84
CA-2018-126158,FUR-CH-10002602,1,241.57,2,0.2,18.12
CA-2018-126158,FUR-FU-10000073,1,69.3,9,0,22.87
US-2018-105578,OFF-BI-10001670,6,22.62,2,0.7,-15.08
US-2018-105578,OFF-BI-10001658,6,14.95,2,0.7,-11.96
US-2018-105578,FUR-CH-10001215,6,801.57,2,0.2,50.1
US-2018-105578,OFF-BI-10000831,6,2.38,3,0.7,-1.9
US-2018-105578,OFF-PA-10000357,6,32.79,1,0.2,11.89
CA-2019-134978,OFF-BI-10003274,6,15.92,5,0.2,5.37
CA-2017-145352,OFF-AR-10001662,6,2.74,1,0,0.74
CA-2017-145352,OFF-AR-10003856,6,8.34,3,0,2.17
CA-2017-145352,OFF-ST-10001228,6,46.74,3,0,11.69
CA-2017-145352,OFF-BI-10003527,6,6354.95,5,0,3177.48
CA-2019-135307,FUR-FU-10001290,6,126.3,3,0,40.42
CA-2019-135307,TEC-AC-10002399,6,38.04,2,0,12.17
CA-2018-106341,OFF-AR-10002053,6,7.15,3,0.2,0.72
CA-2019-163405,OFF-AR-10003811,6,6.63,3,0,1.79
CA-2019-163405,OFF-AR-10001246,6,5.88,2,0,1.71
CA-2019-127432,TEC-CO-10003236,6,2999.95,5,0,1379.98
CA-2019-127432,OFF-ST-10004507,6,51.45,3,0,13.89
CA-2019-127432,OFF-PA-10001667,6,11.96,2,0,5.38
CA-2019-127432,OFF-ST-10004459,6,1126.02,3,0,56.3
CA-2017-157812,TEC-AC-10000171,4,18.39,1,0.2,5.29
CA-2017-157812,OFF-ST-10000736,4,129.57,2,0.2,-25.91
CA-2017-157812,OFF-BI-10000285,1,14.11,9,0.8,-21.17
CA-2019-145142,FUR-TA-10001857,1,210.98,2,0,21.1
US-2018-139486,TEC-PH-10003555,1,55.18,3,0.2,-12.41
US-2018-139486,TEC-AC-10003832,1,66.26,2,0,27.17
CA-2017-158792,OFF-FA-10002815,5,22.2,5,0,10.43
CA-2019-113558,FUR-CH-10003379,5,683.95,3,0.2,42.75
CA-2019-113558,FUR-FU-10001756,5,45.7,3,0.2,5.14
US-2017-138303,OFF-ST-10004963,5,36.34,3,0.2,-7.27
US-2017-138303,OFF-SU-10002881,5,666.25,1,0.2,-149.91
US-2017-138303,OFF-EN-10001335,5,52.51,6,0.2,19.69
CA-2017-102848,FUR-CH-10000595,5,190.72,1,0.2,11.92
US-2019-129441,FUR-FU-10000448,5,47.94,3,0,2.4
CA-2018-168753,TEC-PH-10000984,5,979.95,5,0,274.39
CA-2018-168753,OFF-BI-10002557,5,22.75,5,0,11.38
CA-2018-126613,OFF-ST-10001325,5,16.77,2,0.2,1.47
US-2019-122637,OFF-BI-10002429,5,42.62,7,0.8,-68.19
CA-2017-147851,OFF-BI-10004528,5,10.75,4,0.2,3.36
CA-2017-134894,OFF-AP-10001271,5,152.94,3,0,41.29
CA-2017-134894,FUR-CH-10002647,5,283.92,4,0,70.98
CA-2016-140795,TEC-AC-10001432,5,468.9,6,0,206.32
CA-2018-136924,TEC-PH-10002262,5,380.86,8,0.2,38.09
US-2017-120161,OFF-ST-10001809,5,646.78,9,0.2,-145.52
CA-2016-103849,TEC-AC-10001465,5,58.11,2,0.2,7.26
CA-2016-103849,TEC-PH-10002597,5,100.79,1,0.2,6.3
CA-2016-103849,FUR-FU-10000723,5,66.11,4,0.6,-84.29
CA-2019-162929,OFF-BI-10000404,5,41.28,6,0.2,13.93
CA-2019-162929,OFF-PA-10002986,5,13.36,2,0,6.41
CA-2017-113173,OFF-ST-10000604,5,250.27,9,0.2,15.64
CA-2017-113173,OFF-BI-10004738,5,11.36,3,0.8,-17.05
CA-2017-113173,OFF-SU-10001935,5,8.72,5,0.2,-1.74
CA-2018-136406,FUR-CH-10002024,5,1121.57,2,0.2,0
CA-2019-112774,FUR-FU-10003039,1,34.5,1,0.2,6.04
CA-2019-101945,OFF-FA-10004248,1,10.82,3,0.2,2.57
CA-2019-100650,OFF-ST-10001780,4,1295.78,2,0,310.99
CA-2016-155852,OFF-AR-10003560,1,19.46,4,0.2,3.4
CA-2018-113243,OFF-LA-10001297,1,20.7,2,0,9.94
CA-2018-113243,FUR-TA-10004256,1,1335.68,4,0.2,-217.05
CA-2018-113243,OFF-PA-10003441,1,32.4,5,0,15.55
CA-2019-118731,FUR-FU-10003347,1,42.6,3,0,16.61
CA-2019-118731,OFF-BI-10000069,1,84.06,7,0.2,27.32
CA-2016-145576,OFF-AP-10003914,1,13,5,0.2,1.3
CA-2016-145576,FUR-FU-10004020,1,13.13,3,0.2,3.77
CA-2017-130736,OFF-FA-10003467,1,3.96,2,0,0
CA-2017-130736,OFF-LA-10000634,1,2.61,1,0,1.2
CA-2019-137099,TEC-PH-10002496,1,374.38,3,0.2,46.8
CA-2019-156951,OFF-PA-10004530,1,91.84,8,0,45
CA-2019-156951,OFF-BI-10001107,1,81.09,7,0.2,27.37
CA-2019-156951,OFF-PA-10004451,1,19.44,3,0,9.33
CA-2019-156951,FUR-CH-10004997,1,451.15,3,0.2,0
CA-2019-164826,OFF-LA-10001297,1,72.45,7,0,34.78
CA-2019-164826,OFF-FA-10000585,1,13.96,4,0,6.42
CA-2019-164826,OFF-BI-10001922,1,33.26,7,0.2,11.23
CA-2019-164826,TEC-PH-10000347,1,14.85,3,0,4.01
CA-2018-127250,OFF-AR-10003394,1,8.82,3,0,2.38
CA-2017-149713,OFF-PA-10004530,1,160.72,14,0,78.75
CA-2017-149713,OFF-PA-10001450,1,19.92,4,0,9.76
CA-2017-149713,OFF-SU-10001574,1,7.3,2,0,2.19
CA-2019-118640,OFF-ST-10002974,1,69.71,2,0.2,8.71
CA-2019-118640,FUR-FU-10001475,1,8.79,1,0.6,-5.71
CA-2017-132906,OFF-SU-10004498,1,51.52,4,0,1.55
CA-2019-145233,TEC-PH-10004977,1,470.38,3,0.2,52.92
CA-2019-145233,TEC-PH-10000586,5,105.58,2,0.2,9.24
CA-2019-145233,OFF-AP-10000358,5,31.15,3,0.2,3.5
CA-2019-145233,OFF-BI-10002764,5,6.78,7,0.7,-4.75
CA-2019-145233,TEC-PH-10001254,5,406.37,4,0.2,30.48
CA-2017-128139,FUR-CH-10003956,5,70.98,1,0,4.97
CA-2017-128139,OFF-LA-10003930,2,294.93,3,0,144.52
US-2018-156986,TEC-PH-10003800,2,84.78,2,0.2,-20.14
US-2018-156986,OFF-PA-10002005,2,20.74,4,0.2,7.26
US-2018-156986,OFF-BI-10002498,2,16.82,3,0.7,-12.9
US-2018-156986,OFF-PA-10004101,2,10.37,2,0.2,3.63
CA-2016-135405,OFF-AR-10004078,2,9.34,2,0.2,1.17
CA-2016-135405,TEC-AC-10001266,2,31.2,3,0.2,9.75
CA-2016-131450,OFF-AP-10004708,2,76.12,2,0,22.07
CA-2016-131450,TEC-CO-10004115,2,1199.98,3,0.2,434.99
CA-2016-131450,TEC-PH-10002398,2,445.96,5,0.2,55.74
CA-2016-131450,FUR-FU-10001979,2,327.76,8,0,91.77
CA-2018-120180,OFF-SU-10004115,2,11.63,2,0.2,1.02
US-2018-100720,TEC-PH-10001425,2,143.98,3,0.4,-28.8
US-2018-100720,TEC-PH-10003963,2,494.38,4,0.4,-115.35
US-2018-100720,OFF-SU-10001574,2,5.84,2,0.2,0.73
CA-2016-149958,OFF-ST-10001490,2,142.78,1,0.2,17.85
CA-2016-149958,FUR-FU-10001756,2,45.7,3,0.2,5.14
CA-2016-149958,OFF-BI-10000773,2,7.22,3,0.7,-5.53
CA-2016-149958,OFF-BI-10001543,2,43.19,4,0.7,-31.67
CA-2016-149958,OFF-PA-10002120,2,131.9,3,0.2,47.82
US-2016-105767,OFF-BI-10000848,1,3.28,2,0.7,-2.63
US-2016-105767,OFF-AR-10001246,1,21.17,9,0.2,2.38
US-2016-105767,TEC-PH-10003092,1,55.19,2,0.4,-10.12
CA-2018-161816,TEC-PH-10003012,1,369.58,3,0.2,41.58
CA-2018-161816,OFF-LA-10004345,1,15.71,4,0.2,5.7
CA-2018-121223,OFF-PA-10001204,1,8.45,2,0.2,2.64
CA-2018-121223,TEC-PH-10004667,1,728.95,9,0.4,-157.94
CA-2019-138611,TEC-PH-10000011,1,119.94,10,0.4,15.99
CA-2019-138611,OFF-BI-10002949,1,3.65,2,0.7,-2.8
CA-2019-117947,FUR-FU-10003849,1,40.48,2,0,15.79
CA-2019-117947,FUR-FU-10000010,1,9.94,2,0,3.08
CA-2019-117947,OFF-BI-10002824,1,107.42,9,0.2,33.57
CA-2019-117947,TEC-PH-10002538,1,37.91,1,0,10.99
CA-2019-117947,FUR-FU-10000521,1,88.02,3,0,27.29
US-2016-111171,OFF-BI-10002103,5,8.69,5,0.8,-14.77
CA-2017-138009,FUR-CH-10004853,1,301.96,2,0,87.57
CA-2017-138009,OFF-AP-10000179,1,555.21,5,0.1,178.9
CA-2017-138009,OFF-ST-10001272,1,523.48,4,0,130.87
CA-2017-138009,OFF-AR-10004042,1,161.82,9,0,46.93
CA-2019-163020,FUR-FU-10000221,1,35.56,7,0,12.09
CA-2019-153787,OFF-AP-10001563,1,97.16,2,0,28.18
CA-2019-133431,OFF-BI-10000605,1,15.24,5,0.2,5.14
CA-2019-133431,OFF-PA-10002615,5,13.23,3,0,6.09
US-2018-135720,OFF-ST-10001963,5,243.38,3,0.2,-51.72
US-2018-135720,TEC-AC-10001267,5,119.8,5,0.2,29.95
US-2018-135720,TEC-PH-10002103,5,300.77,4,0.2,30.08
CA-2019-144694,TEC-AC-10002857,5,17.88,3,0.2,2.46
CA-2019-144694,OFF-LA-10003930,5,235.94,3,0.2,85.53
CA-2017-168004,FUR-CH-10001482,5,392.94,3,0,43.22
US-2018-123470,OFF-BI-10001989,5,18.88,3,0.7,-13.85
US-2018-123470,OFF-AP-10003287,5,122.33,3,0.2,12.23
CA-2018-115917,FUR-FU-10000576,5,1049.2,5,0,272.79
CA-2018-115917,OFF-BI-10004728,5,15.42,4,0.2,5.01
CA-2018-147067,FUR-FU-10000732,5,18.84,3,0,6.03
CA-2019-167913,OFF-ST-10000585,2,330.4,2,0,85.9
CA-2019-167913,OFF-LA-10002787,2,26.25,7,0,12.6
CA-2019-106103,TEC-AC-10003832,2,132.52,4,0,54.33
US-2019-127719,OFF-PA-10001934,2,6.48,1,0,3.18
CA-2019-126221,OFF-AP-10002457,2,209.3,2,0,56.51
CA-2018-103947,OFF-FA-10003112,2,31.56,5,0.2,9.86
CA-2018-103947,OFF-AP-10002350,2,30.14,2,0.2,3.01
CA-2018-160745,FUR-FU-10001935,2,14.8,4,0,6.07
CA-2018-160745,TEC-PH-10003273,2,302.38,3,0.2,22.68
CA-2018-160745,TEC-AC-10001142,2,316,4,0,31.6
CA-2018-132661,OFF-PA-10000482,2,379.4,10,0,178.32
CA-2019-140844,OFF-PA-10003892,2,97.82,2,0,45.98
CA-2019-140844,TEC-AC-10001101,2,103.12,8,0,10.31
CA-2018-137239,OFF-AP-10002439,2,113.55,2,0.2,8.52
CA-2018-137239,OFF-BI-10002827,2,3.32,2,0.7,-2.65
CA-2018-137239,OFF-EN-10002230,2,134.29,2,0.2,45.32
US-2018-156097,FUR-CH-10001215,2,701.37,2,0.3,-50.1
US-2018-156097,OFF-BI-10004654,2,2.31,2,0.8,-3.46
CA-2017-146563,OFF-ST-10001490,2,999.43,7,0.2,124.93
CA-2017-146563,OFF-ST-10001511,2,724.08,14,0.2,-135.77
CA-2017-146563,FUR-TA-10001768,2,918.78,5,0.3,-118.13
CA-2017-146563,OFF-BI-10003981,2,2.72,3,0.8,-4.22
CA-2018-123666,OFF-ST-10001522,2,459.95,5,0,18.4
CA-2018-143308,OFF-FA-10000621,2,10.74,3,0,5.26
CA-2019-132682,OFF-SU-10004231,2,23.76,3,0.2,2.08
CA-2019-132682,OFF-PA-10000474,2,85.06,3,0.2,28.71
CA-2019-132682,TEC-PH-10004042,2,381.58,3,0.2,28.62
CA-2016-156314,FUR-FU-10003096,2,30.36,5,0.2,8.73
US-2019-106663,FUR-FU-10002759,2,23.98,3,0.6,-14.39
US-2019-106663,FUR-TA-10000688,2,108.93,1,0.5,-71.89
US-2019-106663,OFF-PA-10002377,2,36.35,8,0.2,11.36
CA-2019-111178,OFF-AR-10001954,2,19.56,5,0.2,1.71
CA-2019-130351,OFF-AP-10004532,5,61.44,3,0,16.59
CA-2019-130351,OFF-PA-10002137,5,38.9,5,0,17.51
CA-2019-130351,TEC-AC-10003832,5,99.39,3,0,40.75
US-2019-119438,OFF-AP-10000804,5,2.69,3,0.8,-7.39
US-2019-119438,TEC-AC-10003614,5,27.82,3,0.2,4.52
US-2019-119438,FUR-FU-10003553,5,82.52,3,0.6,-41.26
US-2019-119438,OFF-BI-10004632,5,182.99,3,0.8,-320.24
CA-2018-164511,OFF-BI-10003305,5,14.35,3,0.2,4.66
CA-2018-164511,OFF-ST-10002583,5,64.96,2,0,2.6
CA-2018-164511,OFF-ST-10004507,5,68.6,4,0,18.52
US-2019-168116,TEC-MA-10004125,1,7999.98,4,0.5,-3839.99
US-2019-168116,OFF-AP-10002457,1,167.44,2,0.2,14.65
CA-2016-157784,TEC-AC-10003911,1,479.97,3,0,163.19
CA-2016-157784,OFF-LA-10001934,1,14.62,2,0,6.87
CA-2016-157784,OFF-PA-10000304,1,19.44,3,0,9.33
CA-2019-161480,FUR-BO-10004015,1,191.98,2,0.2,4.8
US-2016-117135,FUR-FU-10004071,1,104.01,1,0,14.56
US-2016-117135,TEC-PH-10002033,1,284.82,1,0,74.05
US-2016-117135,OFF-ST-10002444,1,36.84,3,0,10.32
CA-2017-131534,TEC-AC-10002253,1,166.24,1,0,24.94
CA-2017-131534,OFF-PA-10000743,1,33.4,5,0,16.03
CA-2017-119291,OFF-AR-10003373,1,198.27,8,0.2,17.35
CA-2017-119291,OFF-LA-10002312,1,47.36,4,0.2,17.76
CA-2017-119291,OFF-EN-10000927,1,200.98,7,0.2,62.81
CA-2017-119291,OFF-LA-10003510,1,97.7,4,0.2,31.75
CA-2017-119291,OFF-AR-10001118,1,2.7,1,0.2,0.81
CA-2017-119291,OFF-BI-10001575,1,18.59,2,0.7,-13.63
CA-2017-119291,OFF-BI-10001982,1,4.9,3,0.7,-3.43
CA-2019-114552,FUR-FU-10002960,1,15.07,3,0.2,4.14
CA-2018-163755,FUR-FU-10003394,1,209.88,3,0,35.68
CA-2017-142027,FUR-TA-10002774,1,369.91,3,0.2,-13.87
CA-2016-138527,OFF-PA-10001800,1,10.37,2,0.2,3.63
CA-2016-138527,OFF-AP-10001469,1,166.84,5,0.2,18.77
CA-2016-138527,TEC-AC-10002399,1,15.22,1,0.2,2.28
CA-2016-112158,TEC-AC-10003628,1,119.96,4,0,52.78
CA-2016-112158,FUR-BO-10003272,2,883.92,5,0.2,-110.49
CA-2016-112158,OFF-BI-10000050,2,46.72,8,0.2,15.77
CA-2016-113887,OFF-PA-10004071,2,55.48,1,0,26.63
CA-2019-146136,OFF-EN-10001219,2,24.45,4,0.2,8.86
US-2019-100048,OFF-AP-10001154,2,281.34,6,0,109.72
US-2019-100048,TEC-PH-10003012,2,307.98,2,0,89.31
US-2019-100048,TEC-AC-10001606,2,299.97,3,0,113.99
CA-2016-153150,OFF-BI-10003355,2,19.92,5,0.2,6.97
CA-2016-130092,FUR-FU-10000010,2,9.94,2,0,3.08
CA-2019-108910,FUR-FU-10002253,2,103.06,3,0.2,24.48
CA-2016-104472,OFF-BI-10001658,2,59.81,3,0.2,19.44
CA-2016-104472,FUR-FU-10000246,2,73.32,6,0,22
CA-2018-112942,OFF-PA-10004092,2,146.82,3,0,73.41
CA-2018-142335,FUR-TA-10000198,2,1652.94,3,0,231.41
CA-2018-142335,OFF-ST-10000036,2,296.37,3,0,80.02
CA-2016-117429,FUR-FU-10000222,2,129.92,5,0.2,21.11
CA-2018-114713,OFF-SU-10004664,2,45.58,7,0.2,5.13
CA-2019-144113,OFF-EN-10001141,2,17.57,2,0.2,6.37
CA-2019-144113,TEC-PH-10002170,2,55.99,1,0.2,5.6
US-2018-150861,OFF-PA-10001954,2,182.72,8,0,84.05
US-2018-150861,FUR-TA-10002228,2,400.03,2,0.4,-153.35
US-2018-150861,OFF-ST-10004634,2,33.63,3,0,10.09
US-2018-150861,FUR-CH-10002965,5,542.65,3,0.1,102.5
US-2018-150861,OFF-LA-10001317,5,6.3,2,0,3.02
CA-2019-131954,OFF-ST-10000736,5,242.94,3,0,9.72
CA-2019-131954,TEC-AC-10003610,5,179.97,3,0,86.39
CA-2019-131954,OFF-BI-10003982,5,99.7,6,0.2,33.65
CA-2019-131954,OFF-BI-10003291,5,27.94,4,0.2,9.43
CA-2019-131954,FUR-BO-10001619,5,84.98,1,0,18.7
CA-2019-131954,OFF-BI-10000138,5,18.72,5,0.2,6.55
CA-2016-132500,TEC-AC-10001383,5,49.98,2,0,8.5
CA-2016-112326,OFF-LA-10003223,5,11.78,3,0.2,4.27
CA-2016-112326,OFF-ST-10002743,5,272.74,3,0.2,-64.77
CA-2016-112326,OFF-BI-10004094,5,3.54,2,0.8,-5.49
US-2018-146710,OFF-SU-10004498,5,51.52,5,0.2,-10.95
US-2018-146710,OFF-PA-10002615,5,3.53,1,0.2,1.15
US-2018-146710,OFF-PA-10004971,5,4.62,1,0.2,1.68
US-2018-146710,OFF-SU-10004261,5,55.17,4,0.2,6.21
CA-2016-124429,FUR-TA-10002607,5,567.12,10,0.2,-28.36
CA-2016-124429,OFF-ST-10001809,5,359.32,4,0,7.19
CA-2018-150889,TEC-PH-10000004,5,11.99,1,0.2,0.9
CA-2019-126074,OFF-BI-10003638,5,58.05,3,0,26.7
CA-2019-126074,FUR-FU-10003577,5,157.74,11,0,56.79
CA-2019-126074,OFF-AR-10003478,5,56.98,7,0,22.79
CA-2019-126074,OFF-BI-10000546,5,2.88,1,0,1.41
CA-2018-110499,TEC-CO-10002095,5,1199.98,3,0.2,374.99
CA-2017-135272,FUR-FU-10002759,5,79.92,4,0,28.77
CA-2018-140928,FUR-TA-10001095,5,383.44,4,0.45,-167.32
CA-2016-106803,OFF-ST-10002444,5,24.56,2,0,6.88
CA-2016-106803,TEC-AC-10001267,5,119.8,4,0,47.92
CA-2019-117240,OFF-BI-10000848,5,13.13,3,0.2,4.27
CA-2019-133333,OFF-PA-10002377,5,22.72,4,0,10.22
CA-2017-112319,OFF-PA-10003441,5,58.32,9,0,27.99
CA-2019-126046,OFF-LA-10004484,5,12.39,3,0,5.7
CA-2017-114923,TEC-PH-10003931,5,107.98,3,0.4,-27
CA-2016-162775,OFF-EN-10001990,1,11.36,2,0,5.34
CA-2016-162775,OFF-EN-10001532,1,50.94,3,0,25.47
CA-2016-162775,TEC-AC-10003174,1,646.74,6,0,258.7
CA-2016-162775,OFF-BI-10004187,1,5.64,3,0,2.71
CA-2016-162775,OFF-ST-10000025,1,572.58,6,0,34.35
CA-2016-106810,FUR-FU-10004306,1,310.88,2,0.2,23.32
CA-2018-157245,FUR-CH-10003746,1,641.96,2,0,179.75
CA-2019-104220,OFF-BI-10001036,1,18.28,2,0,9.14
CA-2019-104220,TEC-PH-10004614,1,207,3,0,51.75
CA-2019-104220,OFF-BI-10000301,1,32.35,5,0,16.18
CA-2019-104220,OFF-BI-10003910,1,7.71,1,0,3.47
CA-2019-104220,OFF-AR-10004648,1,40.3,2,0,10.88
CA-2019-104220,FUR-FU-10002597,1,34.58,7,0,14.52
CA-2016-165974,OFF-AR-10003405,1,32.76,7,0.2,3.69
CA-2017-144267,FUR-CH-10002335,1,544.01,3,0.2,40.8
CA-2017-144267,OFF-PA-10000157,1,59.94,3,0,28.17
CA-2017-144267,OFF-PA-10001947,1,23.92,4,0,11.72
CA-2017-144267,OFF-PA-10003657,1,4.28,1,0,1.93
US-2017-157014,OFF-BI-10001098,1,32.07,5,0.7,-22.45
US-2017-157014,TEC-AC-10002167,1,24,2,0.2,-2.7
US-2017-157014,FUR-BO-10004409,1,35.49,1,0.5,-15.62
US-2017-157014,TEC-AC-10000057,1,47.98,2,0.2,0.6
CA-2017-154921,OFF-EN-10000056,1,186.69,3,0,87.74
CA-2019-129567,OFF-BI-10000014,1,17.46,2,0.2,5.89
CA-2017-154620,FUR-CH-10004675,2,348.93,2,0.2,34.89
CA-2017-115938,OFF-BI-10001543,2,143.96,4,0,69.1
CA-2017-115938,OFF-ST-10001321,2,15.42,1,0,4.16
CA-2017-115938,OFF-BI-10001132,2,43.04,8,0,21.09
CA-2017-115938,FUR-CH-10003199,2,332.94,3,0,79.91
CA-2018-105256,TEC-PH-10001530,2,1363.96,5,0.2,85.25
CA-2016-156433,OFF-LA-10001569,2,9.96,2,0,4.58
