Order ID,Order Date,Ship Date,Customer ID,TerritoryID
CA-2016-106572,05-09-16,10-09-16,NP-18700,1
CA-2016-130449,06-09-16,09-09-16,VP-21760,6
CA-2016-105165,07-09-16,10-09-16,SZ-20035,7
CA-2016-117765,07-09-16,13-09-16,RB-19465,1
CA-2016-126193,07-09-16,14-09-16,SS-20410,6
CA-2016-100006,07-09-16,13-09-16,DK-13375,7
CA-2016-122882,07-09-16,13-09-16,SB-20290,6
CA-2016-131002,07-09-16,12-09-16,TB-21400,7
CA-2016-109918,07-09-16,12-09-16,LR-17035,6
CA-2016-146283,08-09-16,15-09-16,KT-16465,6
CA-2016-168592,08-09-16,14-09-16,DP-13390,7
US-2016-115987,08-09-16,13-09-16,LH-17020,6
CA-2016-140032,08-09-16,13-09-16,TS-21340,8
CA-2016-139892,08-09-16,12-09-16,BM-11140,6
CA-2016-128839,08-09-16,13-09-16,TT-21070,6
CA-2016-146815,08-09-16,13-09-16,PP-18955,10
CA-2016-163293,08-09-16,11-09-16,KC-16255,6
CA-2016-132500,08-09-16,12-09-16,GZ-14470,6
CA-2016-123127,08-09-16,12-09-16,SP-20620,6
CA-2016-107818,08-09-16,14-09-16,MC-17275,6
US-2016-115196,09-09-16,13-09-16,DL-12925,1
CA-2016-144407,09-09-16,15-09-16,MS-17365,1
CA-2016-103527,09-09-16,14-09-16,CC-12220,7
CA-2016-102869,09-09-16,14-09-16,LC-17140,6
CA-2016-126403,09-09-16,12-09-16,RR-19525,6
US-2016-131870,09-09-16,11-09-16,NF-18595,6
CA-2016-113383,10-09-16,13-09-16,SF-20065,6
US-2016-138835,10-09-16,14-09-16,DA-13450,10
CA-2016-125731,10-09-16,16-09-16,CL-12565,1
CA-2016-112837,11-09-16,16-09-16,LW-17125,7
CA-2016-103702,12-09-16,17-09-16,AF-10885,6
CA-2016-101476,12-09-16,13-09-16,SD-20485,6
US-2016-119081,12-09-16,19-09-16,TA-21385,1
CA-2016-138527,12-09-16,17-09-16,BN-11470,6
US-2016-150924,12-09-16,16-09-16,PT-19090,7
CA-2016-116246,12-09-16,17-09-16,LW-17215,9
CA-2016-142769,13-09-16,13-09-16,RP-19390,10
CA-2016-126277,13-09-16,18-09-16,LH-16900,6
CA-2016-113859,13-09-16,17-09-16,BC-11125,7
CA-2016-140039,13-09-16,17-09-16,ON-18715,10
US-2016-156216,13-09-16,17-09-16,EA-14035,1
CA-2016-132962,13-09-16,16-09-16,JM-15535,1
CA-2016-145212,13-09-16,19-09-16,DC-12850,1
US-2016-127635,14-09-16,18-09-16,SC-20260,6
CA-2016-159184,14-09-16,19-09-16,JC-15775,1
CA-2016-145576,14-09-16,18-09-16,CA-12775,6
CA-2016-160766,14-09-16,14-09-16,DM-13015,6
CA-2016-113362,14-09-16,19-09-16,AJ-10960,6
US-2016-100853,14-09-16,19-09-16,JB-15400,6
CA-2016-149594,15-09-16,19-09-16,MF-18250,10
CA-2016-138100,15-09-16,20-09-16,AA-10315,6
CA-2016-141152,16-09-16,19-09-16,RF-19345,7
US-2016-158638,17-09-16,21-09-16,AG-10765,6
CA-2016-131947,17-09-16,22-09-16,JA-15970,1
CA-2016-103940,17-09-16,21-09-16,BN-11515,6
CA-2016-112851,17-09-16,21-09-16,NR-18550,10
US-2016-117170,17-09-16,24-09-16,KT-16465,6
CA-2016-127299,19-09-16,24-09-16,JL-15835,6
CA-2016-168130,19-09-16,19-09-16,BS-11365,6
CA-2016-132787,19-09-16,23-09-16,MC-18130,10
CA-2016-159849,19-09-16,19-09-16,JK-15640,6
CA-2016-138177,19-09-16,24-09-16,ND-18460,10
US-2016-106992,19-09-16,21-09-16,SB-20290,6
CA-2016-156601,19-09-16,24-09-16,FA-14230,6
CA-2016-125997,20-09-16,23-09-16,MW-18220,9
CA-2016-126480,20-09-16,24-09-16,HG-14965,7
CA-2016-133704,20-09-16,26-09-16,MA-17995,6
US-2016-134614,20-09-16,25-09-16,PF-19165,6
CA-2016-120411,20-09-16,23-09-16,SB-20185,6
CA-2016-166744,20-09-16,24-09-16,DN-13690,1
CA-2016-151953,20-09-16,25-09-16,DB-13555,6
CA-2016-156433,20-09-16,26-09-16,ES-14020,6
CA-2016-153969,21-09-16,25-09-16,HF-14995,7
CA-2016-124513,21-09-16,25-09-16,SL-20155,10
US-2016-166310,21-09-16,23-09-16,JS-15940,6
CA-2016-125514,21-09-16,22-09-16,BM-11650,10
US-2016-135972,21-09-16,23-09-16,JG-15115,6
CA-2016-117478,21-09-16,24-09-16,LH-16750,6
CA-2016-168823,21-09-16,24-09-16,MA-17560,6
CA-2016-158225,22-09-16,28-09-16,SE-20110,6
CA-2016-103191,22-09-16,27-09-16,VG-21805,6
CA-2016-156160,22-09-16,29-09-16,AS-10090,9
CA-2016-127488,22-09-16,24-09-16,MS-17365,6
CA-2016-116904,23-09-16,28-09-16,SC-20095,7
US-2016-134733,23-09-16,28-09-16,BM-11650,7
CA-2016-147900,23-09-16,28-09-16,JK-15640,6
CA-2016-113964,23-09-16,30-09-16,JP-16135,6
CA-2016-163559,23-09-16,28-09-16,ST-20530,1
CA-2016-163650,23-09-16,25-09-16,TT-21220,1
CA-2016-148369,23-09-16,27-09-16,TH-21115,6
CA-2016-123344,24-09-16,29-09-16,JD-16060,6
US-2016-112914,25-09-16,30-09-16,MT-18070,10
CA-2016-141355,25-09-16,30-09-16,BF-11005,7
US-2016-152723,26-09-16,26-09-16,HG-14965,1
CA-2016-115049,26-09-16,01-10-16,MM-17920,7
CA-2016-144974,26-09-16,30-09-16,CM-12715,1
CA-2016-164385,26-09-16,01-10-16,NB-18580,6
CA-2016-115133,26-09-16,30-09-16,DA-13450,8
US-2016-151925,26-09-16,01-10-16,KT-16465,6
CA-2016-132451,26-09-16,27-09-16,KF-16285,10
CA-2016-127586,26-09-16,30-09-16,CS-12400,10
US-2016-133130,27-09-16,01-10-16,TH-21100,6
CA-2016-120887,27-09-16,03-10-16,TS-21205,6
CA-2016-107153,28-09-16,03-10-16,GZ-14545,1
CA-2016-114335,28-09-16,03-10-16,XP-21865,10
CA-2016-125136,28-09-16,03-10-16,KD-16495,6
CA-2016-126683,29-09-16,01-10-16,PP-18955,6
CA-2016-124856,29-09-16,03-10-16,LD-17005,6
CA-2016-111962,29-09-16,04-10-16,EB-14170,6
CA-2016-122931,29-09-16,03-10-16,SM-20950,1
CA-2016-146969,29-09-16,03-10-16,AP-10915,6
CA-2016-140886,30-09-16,04-10-16,KW-16570,6
CA-2016-141649,30-09-16,30-09-16,DM-12955,10
CA-2016-102008,30-09-16,04-10-16,RA-19915,1
CA-2016-159478,30-09-16,06-10-16,MH-17785,6
CA-2016-137351,30-09-16,04-10-16,DB-13615,1
US-2016-167633,30-09-16,05-10-16,BW-11200,1
US-2016-132745,01-10-16,05-10-16,NF-18475,10
CA-2016-108189,02-10-16,05-10-16,ES-14080,6
CA-2016-108903,03-10-16,03-10-16,DO-13435,6
CA-2016-120775,03-10-16,07-10-16,RD-19930,6
CA-2016-153976,03-10-16,08-10-16,BP-11290,6
CA-2016-157882,03-10-16,08-10-16,AR-10405,10
US-2016-155817,03-10-16,09-10-16,SL-20155,1
CA-2016-153479,04-10-16,08-10-16,DF-13135,7
CA-2016-166891,04-10-16,06-10-16,CC-12220,1
CA-2016-102085,04-10-16,09-10-16,JD-16015,1
CA-2016-152233,05-10-16,06-10-16,KH-16510,10
CA-2016-152422,05-10-16,10-10-16,BD-11635,6
CA-2016-109680,06-10-16,09-10-16,VP-21760,9
CA-2016-110611,06-10-16,13-10-16,JD-16015,7
CA-2016-132542,06-10-16,08-10-16,AM-10360,6
CA-2016-134677,06-10-16,10-10-16,XP-21865,1
CA-2016-117429,07-10-16,13-10-16,MR-17545,6
CA-2016-132801,07-10-16,12-10-16,JG-15805,1
CA-2016-142951,08-10-16,08-10-16,JG-15115,7
CA-2016-119977,08-10-16,13-10-16,DN-13690,6
CA-2016-137911,09-10-16,15-10-16,BP-11095,6
CA-2016-138240,09-10-16,14-10-16,SJ-20500,6
US-2016-134054,10-10-16,10-10-16,FC-14335,1
CA-2016-103492,10-10-16,15-10-16,CM-12715,1
CA-2016-140403,10-10-16,10-10-16,TN-21040,1
CA-2016-150329,10-10-16,14-10-16,SD-20485,1
US-2016-105137,10-10-16,10-10-16,RB-19435,8
CA-2016-114314,11-10-16,15-10-16,DB-13555,6
CA-2016-128538,11-10-16,15-10-16,AS-10240,6
CA-2016-157924,11-10-16,13-10-16,HA-14920,6
US-2016-126571,11-10-16,15-10-16,JF-15565,6
CA-2016-116834,11-10-16,16-10-16,Dp-13240,7
US-2016-154655,12-10-16,17-10-16,BP-11050,8
CA-2016-139451,12-10-16,16-10-16,DN-13690,1
CA-2016-164742,13-10-16,18-10-16,ML-17395,6
CA-2016-132010,13-10-16,15-10-16,MA-17995,1
CA-2016-151995,13-10-16,15-10-16,ZC-21910,6
CA-2016-123316,13-10-16,17-10-16,SP-20545,7
US-2016-151015,14-10-16,20-10-16,BD-11500,10
US-2016-146353,14-10-16,16-10-16,JE-15610,1
CA-2016-151330,14-10-16,17-10-16,TC-21295,8
CA-2016-163748,14-10-16,18-10-16,HG-15025,7
CA-2016-143182,15-10-16,20-10-16,DL-12865,7
US-2016-122021,15-10-16,17-10-16,AC-10660,1
US-2016-109456,16-10-16,17-10-16,LS-17245,6
CA-2016-103086,17-10-16,19-10-16,EB-14170,8
CA-2016-124394,17-10-16,22-10-16,TB-21520,1
CA-2016-115084,18-10-16,22-10-16,LS-17200,1
CA-2016-138450,18-10-16,22-10-16,EH-13765,6
CA-2016-110408,18-10-16,20-10-16,AS-10225,7
CA-2016-143168,18-10-16,23-10-16,IG-15085,6
CA-2016-100867,19-10-16,24-10-16,EH-14125,6
CA-2016-117317,19-10-16,19-10-16,JF-15490,6
CA-2016-155264,19-10-16,22-10-16,RP-19270,10
CA-2016-169684,20-10-16,23-10-16,FH-14365,6
CA-2016-137092,20-10-16,22-10-16,LS-16975,6
CA-2016-146703,20-10-16,25-10-16,PO-18865,1
CA-2016-100916,21-10-16,26-10-16,FH-14275,1
CA-2016-169852,21-10-16,26-10-16,SF-20965,7
CA-2016-142587,21-10-16,22-10-16,TB-21520,6
CA-2016-110072,22-10-16,28-10-16,MG-17680,6
CA-2016-151967,22-10-16,26-10-16,NB-18580,7
CA-2016-130729,24-10-16,29-10-16,AA-10375,10
CA-2016-113047,24-10-16,24-10-16,AP-10915,6
CA-2016-108707,24-10-16,29-10-16,DB-12910,6
US-2016-158400,25-10-16,28-10-16,AH-10030,7
CA-2016-139542,25-10-16,29-10-16,EH-14185,7
CA-2016-162278,26-10-16,30-10-16,AH-10585,6
CA-2016-148285,27-10-16,01-11-16,RD-19810,9
CA-2016-107769,28-10-16,01-11-16,BT-11395,10
CA-2016-101931,28-10-16,31-10-16,TS-21370,1
CA-2016-154627,29-10-16,31-10-16,SA-20830,6
CA-2016-166590,29-10-16,02-11-16,NC-18625,8
CA-2016-106439,31-10-16,04-11-16,GG-14650,1
CA-2016-145387,31-10-16,02-11-16,AM-10705,10
US-2016-167262,31-10-16,03-11-16,AC-10450,10
US-2016-120313,31-10-16,02-11-16,NL-18310,7
CA-2016-108609,31-10-16,02-11-16,AJ-10780,7
CA-2016-148915,01-11-16,05-11-16,ND-18370,10
CA-2016-134313,01-11-16,07-11-16,RA-19915,6
CA-2016-139423,01-11-16,05-11-16,DG-13300,7
CA-2016-126907,01-11-16,08-11-16,SM-20950,6
CA-2016-168305,01-11-16,08-11-16,PL-18925,6
CA-2016-152562,01-11-16,08-11-16,JO-15145,6
CA-2016-102673,01-11-16,05-11-16,KH-16630,6
US-2016-137155,01-11-16,05-11-16,DL-12925,1
CA-2016-114195,01-11-16,03-11-16,EA-14035,1
CA-2016-115889,02-11-16,06-11-16,SH-20395,6
CA-2016-120670,02-11-16,06-11-16,JK-16120,7
CA-2016-148782,02-11-16,07-11-16,PO-18850,7
CA-2016-107454,02-11-16,06-11-16,RD-19720,1
CA-2016-129147,02-11-16,06-11-16,LC-17050,10
CA-2016-134726,02-11-16,07-11-16,SW-20755,1
CA-2016-153619,03-11-16,03-11-16,TC-21535,6
CA-2016-119529,03-11-16,05-11-16,DM-13345,8
CA-2016-155593,03-11-16,08-11-16,RP-19390,1
CA-2016-165764,03-11-16,07-11-16,SH-20395,1
CA-2016-121573,03-11-16,07-11-16,SG-20605,10
CA-2016-137589,03-11-16,08-11-16,MS-17770,7
CA-2016-146731,03-11-16,08-11-16,AT-10735,1
US-2016-124625,03-11-16,07-11-16,SP-20650,1
CA-2016-164973,04-11-16,09-11-16,NM-18445,6
CA-2016-149244,04-11-16,08-11-16,MS-17530,7
CA-2016-132227,04-11-16,10-11-16,SZ-20035,1
CA-2016-121286,04-11-16,08-11-16,ON-18715,7
US-2016-134187,04-11-16,11-11-16,TH-21235,6
CA-2016-125829,04-11-16,11-11-16,WB-21850,6
CA-2016-109134,05-11-16,10-11-16,DE-13255,6
US-2016-114377,05-11-16,05-11-16,BG-11035,1
CA-2016-133634,05-11-16,10-11-16,SR-20740,1
CA-2016-114251,05-11-16,10-11-16,MD-17350,6
CA-2016-120950,06-11-16,11-11-16,GA-14515,1
CA-2016-120278,07-11-16,12-11-16,MS-17365,7
US-2016-139640,07-11-16,11-11-16,TB-21595,1
CA-2016-123323,07-11-16,12-11-16,LH-16900,6
CA-2016-146990,07-11-16,08-11-16,BP-11095,6
CA-2016-123498,07-11-16,09-11-16,TC-20980,6
CA-2016-159310,07-11-16,12-11-16,SC-20725,10
US-2016-126340,08-11-16,14-11-16,EB-13870,7
CA-2016-144666,09-11-16,11-11-16,JP-15520,6
CA-2016-103219,09-11-16,13-11-16,BF-11215,1
CA-2016-158372,10-11-16,16-11-16,RD-19900,6
CA-2016-121006,10-11-16,16-11-16,SC-20020,6
CA-2016-165309,11-11-16,15-11-16,KD-16270,6
CA-2016-105270,11-11-16,18-11-16,AP-10915,6
US-2016-143287,11-11-16,17-11-16,KN-16705,7
CA-2016-105893,11-11-16,18-11-16,PK-19075,6
CA-2016-128524,11-11-16,13-11-16,MZ-17515,8
US-2016-140914,11-11-16,15-11-16,BH-11710,7
CA-2016-163419,11-11-16,14-11-16,TZ-21580,6
CA-2016-155796,11-11-16,15-11-16,TS-21430,6
CA-2016-140732,11-11-16,13-11-16,MA-17560,6
CA-2016-151295,12-11-16,16-11-16,JA-15970,7
CA-2016-122609,12-11-16,18-11-16,DP-13000,1
CA-2016-151078,12-11-16,12-11-16,RF-19840,6
US-2016-159618,12-11-16,16-11-16,DB-12970,1
CA-2016-164910,12-11-16,17-11-16,DM-13345,6
CA-2016-125556,14-11-16,16-11-16,ML-17410,6
CA-2016-166989,14-11-16,18-11-16,RM-19675,6
CA-2016-162362,14-11-16,18-11-16,JL-15505,6
CA-2016-151554,14-11-16,15-11-16,CM-11815,6
CA-2016-161634,14-11-16,20-11-16,CC-12220,6
CA-2016-116407,15-11-16,21-11-16,JF-15190,7
CA-2016-128888,15-11-16,22-11-16,PB-19105,6
CA-2016-127558,15-11-16,18-11-16,SS-20410,10
CA-2016-128622,15-11-16,17-11-16,SC-20260,7
US-2016-139500,16-11-16,20-11-16,AB-10165,6
US-2016-147704,16-11-16,21-11-16,SR-20740,1
CA-2016-119144,16-11-16,18-11-16,JD-16150,10
CA-2016-160066,16-11-16,22-11-16,AH-10075,1
CA-2016-149643,16-11-16,20-11-16,RH-19510,6
CA-2016-128209,17-11-16,22-11-16,GT-14710,6
CA-2016-130869,17-11-16,21-11-16,CB-12025,10
CA-2016-119375,17-11-16,22-11-16,YC-21895,1
CA-2016-140662,17-11-16,19-11-16,TS-21205,6
CA-2016-159835,17-11-16,24-11-16,RB-19330,6
CA-2016-101833,17-11-16,22-11-16,FG-14260,6
CA-2016-145926,17-11-16,21-11-16,MP-17470,6
CA-2016-161032,18-11-16,23-11-16,MK-17905,1
CA-2016-133809,18-11-16,23-11-16,MS-17530,1
CA-2016-164210,18-11-16,20-11-16,PW-19240,6
US-2016-159926,18-11-16,22-11-16,CS-11950,6
CA-2016-124702,18-11-16,25-11-16,MH-17785,8
CA-2016-115336,18-11-16,25-11-16,AB-10600,6
CA-2016-141173,18-11-16,20-11-16,JC-16105,6
CA-2016-104829,18-11-16,21-11-16,JG-15805,6
CA-2016-163468,18-11-16,21-11-16,JK-15730,6
CA-2016-100972,19-11-16,24-11-16,DB-13360,1
CA-2016-128062,19-11-16,22-11-16,AD-10180,6
US-2016-149034,19-11-16,21-11-16,RD-19900,8
CA-2016-144624,19-11-16,23-11-16,JM-15865,1
CA-2016-158274,19-11-16,24-11-16,RM-19675,6
CA-2016-150518,19-11-16,24-11-16,MW-18220,8
US-2016-123183,19-11-16,25-11-16,GR-14560,6
CA-2016-140396,20-11-16,25-11-16,KH-16330,1
CA-2016-103401,21-11-16,26-11-16,GR-14560,1
CA-2016-102274,21-11-16,26-11-16,DH-13075,6
US-2016-168501,21-11-16,27-11-16,JK-15325,7
CA-2016-154781,21-11-16,26-11-16,SC-20680,7
CA-2016-125682,22-11-16,25-11-16,RB-19645,10
CA-2016-135090,22-11-16,26-11-16,SP-20920,6
CA-2016-129091,22-11-16,27-11-16,RA-19885,6
US-2016-112200,22-11-16,28-11-16,TC-21475,6
CA-2016-105340,22-11-16,25-11-16,EH-14185,6
CA-2016-110352,23-11-16,29-11-16,ED-13885,6
US-2016-157385,23-11-16,25-11-16,SC-20095,1
CA-2016-149055,23-11-16,28-11-16,PB-19210,10
CA-2016-159625,23-11-16,28-11-16,SM-20005,1
CA-2016-139283,23-11-16,27-11-16,BT-11440,8
US-2016-143721,23-11-16,26-11-16,DK-12835,7
CA-2016-120544,23-11-16,27-11-16,SS-20140,10
CA-2016-122217,24-11-16,29-11-16,HP-14815,6
CA-2016-100762,24-11-16,29-11-16,NG-18355,7
CA-2016-111360,24-11-16,30-11-16,AT-10435,1
CA-2016-127131,24-11-16,30-11-16,HR-14830,6
CA-2016-105984,24-11-16,24-11-16,MY-18295,1
CA-2016-163034,24-11-16,28-11-16,DK-12985,6
CA-2016-158540,24-11-16,26-11-16,VG-21790,6
CA-2016-153850,24-11-16,29-11-16,TH-21100,10
CA-2016-102295,24-11-16,26-11-16,EH-13990,6
CA-2016-115973,24-11-16,26-11-16,NG-18430,6
CA-2016-167360,24-11-16,29-11-16,RB-19435,7
CA-2016-119151,25-11-16,29-11-16,MP-18175,6
CA-2016-164721,25-11-16,27-11-16,LW-16825,7
CA-2016-122588,25-11-16,27-11-16,AR-10540,7
US-2016-144078,25-11-16,29-11-16,RB-19435,1
US-2016-107993,25-11-16,30-11-16,SE-20110,7
CA-2016-127446,25-11-16,30-11-16,MC-17590,7
CA-2016-124730,26-11-16,26-11-16,LS-17245,10
CA-2016-141110,26-11-16,01-12-16,LS-17200,10
US-2016-147648,26-11-16,01-12-16,LS-16975,1
CA-2016-168984,26-11-16,02-12-16,NW-18400,6
US-2016-147606,26-11-16,01-12-16,JE-15745,1
CA-2016-119032,27-11-16,03-12-16,MS-17770,1
CA-2016-167486,27-11-16,01-12-16,JO-15145,9
US-2016-120175,28-11-16,03-12-16,MC-17635,7
CA-2016-163013,28-11-16,04-12-16,BF-11080,6
CA-2016-159800,28-11-16,01-12-16,SG-20470,7
CA-2016-105249,28-11-16,28-11-16,DH-13675,1
CA-2016-121167,28-11-16,30-11-16,MO-17500,6
CA-2016-121629,28-11-16,02-12-16,BT-11680,6
CA-2016-101560,28-11-16,01-12-16,CS-12250,6
CA-2016-136280,29-11-16,06-12-16,Co-12640,1
US-2016-134712,29-11-16,04-12-16,BS-11380,6
US-2016-111353,29-11-16,06-12-16,PB-19150,10
CA-2016-153983,29-11-16,06-12-16,AH-10210,6
CA-2016-103590,30-11-16,04-12-16,JL-15505,10
CA-2016-148425,30-11-16,04-12-16,RF-19345,1
CA-2016-146843,30-11-16,06-12-16,PB-19150,6
CA-2016-150798,01-12-16,03-12-16,JK-15730,1
CA-2016-131051,01-12-16,05-12-16,TR-21325,6
CA-2016-120474,01-12-16,03-12-16,RP-19390,1
CA-2016-131527,01-12-16,07-12-16,TB-21280,6
CA-2016-143210,01-12-16,03-12-16,AA-10645,10
US-2016-161613,01-12-16,03-12-16,MC-17605,1
CA-2016-103807,02-12-16,09-12-16,EM-13825,8
CA-2016-132864,02-12-16,07-12-16,KN-16390,1
CA-2016-112158,02-12-16,04-12-16,DP-13165,6
CA-2016-101147,02-12-16,04-12-16,MC-17575,1
CA-2016-154095,02-12-16,07-12-16,ON-18715,6
US-2016-117744,02-12-16,06-12-16,MD-17860,10
CA-2016-164861,03-12-16,06-12-16,MC-17635,7
CA-2016-122749,03-12-16,09-12-16,NG-18430,7
CA-2016-127187,04-12-16,08-12-16,CP-12085,7
CA-2016-133830,05-12-16,10-12-16,RL-19615,1
CA-2016-106376,05-12-16,10-12-16,BS-11590,6
CA-2016-150203,05-12-16,07-12-16,JB-15925,7
CA-2016-151162,05-12-16,09-12-16,EA-14035,6
CA-2016-138296,05-12-16,12-12-16,RC-19825,1
CA-2016-166191,05-12-16,09-12-16,DK-13150,6
CA-2016-125542,05-12-16,07-12-16,NB-18655,6
US-2016-112872,06-12-16,11-12-16,RC-19960,6
CA-2016-106726,06-12-16,08-12-16,RS-19765,1
CA-2016-155390,06-12-16,11-12-16,BG-11035,7
US-2016-140452,06-12-16,10-12-16,BK-11260,6
CA-2016-110030,06-12-16,08-12-16,LF-17185,7
CA-2016-154592,07-12-16,08-12-16,EH-14005,7
CA-2016-138737,07-12-16,10-12-16,FP-14320,6
CA-2016-101392,07-12-16,13-12-16,AS-10630,6
CA-2016-159681,07-12-16,13-12-16,PO-18850,7
CA-2016-104773,08-12-16,13-12-16,TB-21175,1
CA-2016-135608,08-12-16,10-12-16,JK-15625,10
CA-2016-144071,08-12-16,15-12-16,DJ-13420,6
CA-2016-129364,08-12-16,13-12-16,TB-21250,10
CA-2016-138128,09-12-16,15-12-16,FP-14320,1
CA-2016-169649,09-12-16,15-12-16,TS-21205,10
CA-2016-101175,09-12-16,14-12-16,DM-12955,7
CA-2016-104976,09-12-16,16-12-16,CK-12760,6
CA-2016-109932,09-12-16,11-12-16,VP-21760,6
CA-2016-148488,10-12-16,15-12-16,SM-20005,6
US-2016-112991,10-12-16,14-12-16,SH-19975,1
CA-2016-141607,12-12-16,17-12-16,WB-21850,7
CA-2016-113320,12-12-16,15-12-16,LH-17155,6
US-2016-122959,12-12-16,12-12-16,CY-12745,6
CA-2016-168494,12-12-16,14-12-16,NP-18700,1
CA-2016-107573,12-12-16,17-12-16,PB-19150,10
CA-2016-154186,13-12-16,15-12-16,RA-19285,6
CA-2016-113579,13-12-16,15-12-16,KD-16345,1
CA-2016-129819,13-12-16,15-12-16,KC-16675,10
US-2016-102631,13-12-16,17-12-16,EB-13840,10
CA-2016-124079,13-12-16,17-12-16,RF-19345,1
CA-2016-145541,14-12-16,21-12-16,TB-21400,6
US-2016-123519,14-12-16,21-12-16,SS-20875,1
CA-2016-116568,14-12-16,20-12-16,BM-11785,6
CA-2016-130575,14-12-16,16-12-16,CS-11845,6
CA-2016-148950,14-12-16,19-12-16,JD-16015,7
CA-2016-116673,15-12-16,19-12-16,JO-15280,6
CA-2016-119466,15-12-16,21-12-16,SP-20860,6
CA-2016-129938,15-12-16,17-12-16,EB-13705,6
CA-2016-101602,15-12-16,18-12-16,MC-18100,1
CA-2016-151379,16-12-16,20-12-16,SC-20695,1
CA-2016-113257,16-12-16,18-12-16,SC-20305,1
CA-2016-108273,16-12-16,21-12-16,EJ-13720,10
CA-2016-124247,16-12-16,21-12-16,SH-20635,6
CA-2016-112718,16-12-16,21-12-16,KN-16450,7
CA-2016-100706,16-12-16,18-12-16,LE-16810,10
CA-2016-136399,16-12-16,17-12-16,CC-12100,6
CA-2016-153913,16-12-16,20-12-16,KB-16585,6
CA-2016-123925,17-12-16,19-12-16,RF-19840,1
CA-2016-139633,17-12-16,24-12-16,EC-14050,6
US-2016-150574,19-12-16,25-12-16,MK-18160,6
CA-2016-162992,19-12-16,21-12-16,BP-11095,6
CA-2016-169446,19-12-16,25-12-16,SG-20605,6
CA-2016-120768,19-12-16,21-12-16,IM-15070,6
CA-2016-136567,20-12-16,21-12-16,PS-19045,6
CA-2016-134551,20-12-16,25-12-16,TS-21505,6
CA-2016-163412,20-12-16,23-12-16,SM-20950,6
CA-2016-120852,20-12-16,25-12-16,WB-21850,6
CA-2016-103100,20-12-16,23-12-16,AB-10105,6
CA-2016-156594,20-12-16,23-12-16,MC-17845,10
US-2016-109036,20-12-16,25-12-16,KH-16510,6
CA-2016-160157,20-12-16,27-12-16,MH-17455,6
CA-2016-140816,20-12-16,20-12-16,TC-21295,6
CA-2016-138681,20-12-16,22-12-16,CT-11995,10
CA-2016-134621,21-12-16,28-12-16,DP-13390,1
CA-2016-154893,21-12-16,27-12-16,GM-14440,6
CA-2016-109127,21-12-16,25-12-16,JC-15775,6
CA-2016-101364,22-12-16,26-12-16,TW-21025,6
CA-2016-133543,22-12-16,26-12-16,KM-16660,6
CA-2016-146864,22-12-16,26-12-16,BT-11530,6
CA-2016-142510,22-12-16,29-12-16,NP-18700,6
CA-2016-114517,23-12-16,27-12-16,TH-21235,6
CA-2016-126333,23-12-16,28-12-16,ME-18010,6
CA-2016-142314,23-12-16,28-12-16,SF-20200,6
CA-2016-154158,23-12-16,27-12-16,CC-12670,1
CA-2016-113166,24-12-16,26-12-16,LF-17185,1
CA-2016-156314,24-12-16,26-12-16,RP-19390,1
CA-2016-132913,24-12-16,26-12-16,AS-10090,7
US-2016-167738,24-12-16,29-12-16,JC-16105,6
US-2016-138247,24-12-16,29-12-16,BF-11170,6
CA-2016-111451,26-12-16,28-12-16,KL-16555,6
US-2016-111171,26-12-16,31-12-16,CA-12265,6
CA-2016-101427,26-12-16,30-12-16,AY-10555,10
US-2016-152030,26-12-16,28-12-16,AD-10180,6
CA-2016-139598,26-12-16,31-12-16,MG-17695,6
CA-2016-168473,26-12-16,01-01-17,TB-21520,6
CA-2016-106264,26-12-16,30-12-16,CK-12595,6
CA-2016-120243,27-12-16,30-12-16,AT-10435,6
CA-2016-148383,27-12-16,31-12-16,RP-19390,6
CA-2016-162866,27-12-16,31-12-16,Co-12640,6
US-2016-159611,27-12-16,01-01-17,KB-16315,6
CA-2016-153087,27-12-16,03-01-17,TC-20980,6
CA-2016-165393,27-12-16,30-12-16,NC-18415,6
CA-2016-163447,27-12-16,31-12-16,TB-21190,7
US-2016-106334,27-12-16,02-01-17,JF-15490,7
CA-2016-166961,27-12-16,31-12-16,CD-12790,7
CA-2016-143371,28-12-16,03-01-17,MD-17350,1
CA-2016-164259,28-12-16,30-12-16,SP-20860,6
CA-2016-141313,28-12-16,01-01-17,AJ-10780,7
CA-2016-118276,29-12-16,02-01-17,MG-17890,6
CA-2016-152345,29-12-16,03-01-17,ST-20530,6
CA-2016-110786,29-12-16,02-01-17,AJ-10795,1
CA-2016-106803,29-12-16,02-01-17,DC-13285,6
CA-2016-102330,29-12-16,03-01-17,AI-10855,7
CA-2016-165477,29-12-16,31-12-16,RE-19405,8
CA-2016-126802,29-12-16,05-01-17,ZC-21910,7
CA-2016-104738,30-12-16,01-01-17,SP-20620,6
CA-2016-138072,30-12-16,03-01-17,GA-14725,10
CA-2016-131800,30-12-16,04-01-17,AJ-10960,6
US-2016-169789,30-12-16,04-01-17,MF-17665,10
US-2016-115189,30-12-16,03-01-17,AR-10345,10
CA-2016-130960,30-12-16,04-01-17,KB-16600,6
CA-2016-166730,30-12-16,01-01-17,DD-13570,8
CA-2016-127383,31-12-16,05-01-17,CM-11815,7
US-2016-133949,31-12-16,31-12-16,JL-15175,10
CA-2016-150245,31-12-16,04-01-17,PC-18745,6
